zeit_iso;zeit_unix;bmp_time;"bmp_pressure [hPa]"
"2026-07-31 11:59:20";1785491960.028;6.8161977132161;991.31069946289
"2026-07-31 11:59:20";1785491960.126;7.8718426044171;991.3110539363
"2026-07-31 11:59:20";1785491960.225;8.8853260387074;991.3119839755
"2026-07-31 11:59:20";1785491960.323;9.8566309611003;991.3147277832
"2026-07-31 11:59:20";1785491960.421;10.870165506999;991.31517537435
"2026-07-31 11:59:20";1785491960.519;11.88370513916;991.3138478597
"2026-07-31 11:59:20";1785491960.618;12.897112528483;991.31051635742
"2026-07-31 11:59:20";1785491960.716;13.910530090332;991.31193033854
"2026-07-31 11:59:20";1785491960.814;14.923901875814;991.31134541829
"2026-07-31 11:59:20";1785491960.912;15.937362670898;991.31719462077
"2026-07-31 11:59:21";1785491961.01;16.95081837972;991.31686401367
"2026-07-31 11:59:21";1785491961.109;17.922005393288;991.3115234375
"2026-07-31 11:59:21";1785491961.207;18.935373159555;991.30899752103
"2026-07-31 11:59:21";1785491961.305;19.990964253743;991.30895996094
"2026-07-31 11:59:21";1785491961.403;20.962141557173;991.30834960938
"2026-07-31 11:59:21";1785491961.502;21.933369954427;991.30953979492
"2026-07-31 11:59:21";1785491961.6;22.989170954778;991.31826077975
"2026-07-31 11:59:21";1785491961.698;24.0026883212;991.32597212358
"2026-07-31 11:59:21";1785491961.796;24.974052429199;991.32494099935
"2026-07-31 11:59:21";1785491961.895;25.987584431966;991.32532246908
"2026-07-31 11:59:21";1785491961.993;27.043285663311;991.33182936448
"2026-07-31 11:59:22";1785491962.091;28.09895324707;991.32986450195
"2026-07-31 11:59:22";1785491962.189;29.112566630046;991.3389638265
"2026-07-31 11:59:22";1785491962.287;30.12622833252;991.33941141764
"2026-07-31 11:59:22";1785491962.386;31.139862060547;991.34248352051
"2026-07-31 11:59:22";1785491962.484;32.15340423584;991.33262125651
"2026-07-31 11:59:22";1785491962.582;33.166974385579;991.32861836751
"2026-07-31 11:59:22";1785491962.68;34.180442810059;991.32828776042
"2026-07-31 11:59:22";1785491962.779;35.193918863932;991.32413228353
"2026-07-31 11:59:22";1785491962.877;36.165277654474;991.32336425781
"2026-07-31 11:59:22";1785491962.975;37.136708577474;991.31936136882
"2026-07-31 11:59:23";1785491963.073;38.192591740535;991.32138765775
"2026-07-31 11:59:23";1785491963.171;39.206110174006;991.31873668324
"2026-07-31 11:59:23";1785491963.27;40.177472432454;991.32173156738
"2026-07-31 11:59:23";1785491963.368;41.191167195638;991.32722473145
"2026-07-31 11:59:23";1785491963.466;42.204828898112;991.3246307373
"2026-07-31 11:59:23";1785491963.564;43.21849822998;991.33557637533
"2026-07-31 11:59:23";1785491963.663;44.232187906901;991.33542378743
"2026-07-31 11:59:23";1785491963.761;45.245867411296;991.34359232585
"2026-07-31 11:59:23";1785491963.859;46.259569803874;991.35446675618
"2026-07-31 11:59:23";1785491963.957;47.273320515951;991.35625203451
"2026-07-31 11:59:24";1785491964.055;48.286928812663;991.35101318359
"2026-07-31 11:59:24";1785491964.154;49.300628662109;991.3563486735
"2026-07-31 11:59:24";1785491964.252;50.314236958822;991.36053975423
"2026-07-31 11:59:24";1785491964.344;0.81998952229818;991.32063293457
"2026-07-31 11:59:24";1785491964.437;1.8334986368815;991.30990600586
"2026-07-31 11:59:24";1785491964.529;2.8469772338867;991.30537414551
"2026-07-31 11:59:24";1785491964.622;3.8604431152344;991.30891418457
"2026-07-31 11:59:24";1785491964.714;4.8738733927409;991.3072865804
"2026-07-31 11:59:24";1785491964.807;5.8450261896307;991.31112948331
"2026-07-31 11:59:24";1785491964.899;6.8161977132161;991.31069946289
"2026-07-31 11:59:24";1785491964.992;7.8718426044171;991.3110539363
"2026-07-31 11:59:25";1785491965.084;8.8853260387074;991.3119839755
"2026-07-31 11:59:25";1785491965.177;9.8566309611003;991.3147277832
"2026-07-31 11:59:25";1785491965.269;10.870165506999;991.31517537435
"2026-07-31 11:59:25";1785491965.362;11.88370513916;991.3138478597
"2026-07-31 11:59:25";1785491965.454;12.897112528483;991.31051635742
"2026-07-31 11:59:25";1785491965.547;13.910530090332;991.31193033854
"2026-07-31 11:59:25";1785491965.639;14.923901875814;991.31134541829
"2026-07-31 11:59:25";1785491965.731;15.937362670898;991.31719462077
"2026-07-31 11:59:25";1785491965.824;16.95081837972;991.31686401367
"2026-07-31 11:59:25";1785491965.916;17.922005393288;991.3115234375
"2026-07-31 11:59:26";1785491966.009;18.935373159555;991.30899752103
"2026-07-31 11:59:26";1785491966.101;19.990964253743;991.30895996094
"2026-07-31 11:59:26";1785491966.194;20.962141557173;991.30834960938
"2026-07-31 11:59:26";1785491966.286;21.933369954427;991.30953979492
"2026-07-31 11:59:26";1785491966.379;22.989170954778;991.31826077975
"2026-07-31 11:59:26";1785491966.471;24.0026883212;991.32597212358
"2026-07-31 11:59:26";1785491966.564;24.974052429199;991.32494099935
"2026-07-31 11:59:26";1785491966.656;25.987584431966;991.32532246908
"2026-07-31 11:59:26";1785491966.749;27.043285663311;991.33182936448
"2026-07-31 11:59:26";1785491966.841;28.09895324707;991.32986450195
"2026-07-31 11:59:26";1785491966.934;29.112566630046;991.3389638265
